# t,x,y,z,qx,qy,qz,qw
1772335440.802973,600.304089,-489.061233,36.157036,0.273757,0.960560,0.008121,-0.048111
1772335440.832974,600.036145,-489.222824,36.149384,0.273595,0.960628,0.008248,-0.047668
1772335440.859974,599.794995,-489.368118,36.142246,0.273453,0.960691,0.008347,-0.047195
1772335440.880975,599.607251,-489.481125,36.136555,0.273344,0.960731,0.008463,-0.046972
1772335440.907975,599.365552,-489.626419,36.129044,0.273207,0.960784,0.008611,-0.046660
1772335440.928976,599.177564,-489.739426,36.123058,0.273104,0.960829,0.008713,-0.046311
1772335440.958977,598.909009,-489.900864,36.114349,0.272956,0.960883,0.008856,-0.046055
1772335440.988977,598.640454,-490.062149,36.105438,0.272810,0.960932,0.009020,-0.045871
1772335441.018978,598.371899,-490.223282,36.096333,0.272667,0.960988,0.009100,-0.045528
1772335441.045978,598.130200,-490.368301,36.088020,0.272541,0.961033,0.009221,-0.045287
1772335441.075979,597.861646,-490.529434,36.078602,0.272403,0.961091,0.009249,-0.044879
1772335441.105980,597.593091,-490.690567,36.069023,0.272263,0.961132,0.009352,-0.044837
1772335441.135980,597.324536,-490.851700,36.059288,0.272126,0.961179,0.009386,-0.044660
1772335441.165981,597.055982,-491.012711,36.049458,0.271989,0.961226,0.009389,-0.044480
1772335441.195982,596.787427,-491.173538,36.039516,0.271853,0.961278,0.009331,-0.044204
1772335441.225982,596.518872,-491.334366,36.029446,0.271720,0.961327,0.009324,-0.043957
1772335441.255983,596.250318,-491.495194,36.019196,0.271587,0.961381,0.009221,-0.043604
1772335441.285984,595.981763,-491.656021,36.008759,0.271454,0.961434,0.009117,-0.043287
1772335441.315984,595.713208,-491.816849,35.998108,0.271320,0.961490,0.008958,-0.042908
1772335441.342985,595.471509,-491.961319,35.988354,0.271199,0.961537,0.008822,-0.042652
1772335441.363985,595.283521,-492.073685,35.980633,0.271106,0.961580,0.008670,-0.042318
1772335441.384986,595.095532,-492.186051,35.972809,0.271011,0.961615,0.008579,-0.042137
1772335441.411986,594.853833,-492.330521,35.962605,0.270888,0.961661,0.008428,-0.041917
1772335441.432987,594.665845,-492.442887,35.954571,0.270792,0.961693,0.008333,-0.041825
1772335441.453987,594.477857,-492.555069,35.946461,0.270694,0.961726,0.008197,-0.041715
1772335441.483988,594.209302,-492.715287,35.934757,0.270554,0.961779,0.007981,-0.041451
1772335441.510988,593.967603,-492.859482,35.924110,0.270428,0.961827,0.007810,-0.041197
1772335441.531989,593.779614,-492.971634,35.915760,0.270327,0.961860,0.007663,-0.041111
1772335441.552989,593.591626,-493.083664,35.907333,0.270226,0.961894,0.007516,-0.040996
1772335441.582990,593.323072,-493.243576,35.895172,0.270080,0.961947,0.007264,-0.040757
1772335441.612990,593.054517,-493.403489,35.882881,0.269935,0.962001,0.007053,-0.040496
1772335441.642991,592.785962,-493.563279,35.870449,0.269784,0.962054,0.006786,-0.040273
1772335441.669992,592.544263,-493.706925,35.859112,0.269649,0.962107,0.006515,-0.039956
1772335441.690992,592.356275,-493.818650,35.850212,0.269542,0.962144,0.006355,-0.039813
1772335441.711993,592.168286,-493.930375,35.841228,0.269434,0.962181,0.006204,-0.039684
1772335441.741993,591.900098,-494.089676,35.828262,0.269277,0.962237,0.005914,-0.039433
1772335441.771994,591.632154,-494.248978,35.815155,0.269118,0.962294,0.005633,-0.039163
1772335441.798995,591.391004,-494.392167,35.803246,0.268972,0.962342,0.005373,-0.039026
1772335441.819995,591.203443,-494.503464,35.793892,0.268858,0.962387,0.005132,-0.038739
1772335441.846995,590.962293,-494.646561,35.781784,0.268710,0.962431,0.004946,-0.038704
1772335441.876996,590.694348,-494.805253,35.768219,0.268541,0.962482,0.004678,-0.038643
1772335441.903997,590.453199,-494.948075,35.755962,0.268388,0.962522,0.004521,-0.038722
1772335441.924997,590.265638,-495.058976,35.746414,0.268268,0.962552,0.004418,-0.038804
1772335441.945997,590.078077,-495.169846,35.736858,0.268146,0.962587,0.004256,-0.038796
1772335441.975998,589.810132,-495.328171,35.723240,0.267974,0.962640,0.004087,-0.038700
1772335442.005999,589.542188,-495.486252,35.709595,0.267798,0.962699,0.003824,-0.038481
1772335442.036000,589.274244,-495.644242,35.695881,0.267624,0.962758,0.003651,-0.038229
1772335442.063000,589.033094,-495.786240,35.683418,0.267464,0.962818,0.003390,-0.037850
1772335442.090001,588.791944,-495.928116,35.670818,0.267305,0.962874,0.003230,-0.037565
1772335442.120001,588.524366,-496.085587,35.656635,0.267125,0.962931,0.003041,-0.037407
1772335442.150002,588.257032,-496.242844,35.642315,0.266943,0.962980,0.002941,-0.037446
1772335442.177002,588.016431,-496.384293,35.629372,0.266777,0.963028,0.002787,-0.037405
1772335442.198003,587.829297,-496.494126,35.619297,0.266650,0.963065,0.002736,-0.037374
1772335442.219003,587.642164,-496.603928,35.609203,0.266520,0.963104,0.002604,-0.037286
1772335442.249004,587.374830,-496.760606,35.594761,0.266337,0.963166,0.002475,-0.037001
1772335442.276005,587.134229,-496.901505,35.581680,0.266171,0.963227,0.002301,-0.036632
1772335442.297005,586.947095,-497.010911,35.571434,0.266043,0.963271,0.002221,-0.036405
1772335442.318006,586.759961,-497.120286,35.561081,0.265914,0.963317,0.002109,-0.036122
1772335442.348006,586.492627,-497.276322,35.546097,0.265732,0.963388,0.001959,-0.035588
1772335442.378007,586.225416,-497.432175,35.530880,0.265549,0.963461,0.001798,-0.034971
1772335442.405007,585.985364,-497.572251,35.516960,0.265385,0.963526,0.001672,-0.034432
1772335442.426008,585.798658,-497.681077,35.505951,0.265257,0.963581,0.001514,-0.033886
1772335442.447008,585.611951,-497.789811,35.494793,0.265129,0.963630,0.001394,-0.033501
1772335442.477009,585.345228,-497.944901,35.478577,0.264947,0.963701,0.001255,-0.032881
1772335442.507010,585.078504,-498.099809,35.462059,0.264766,0.963775,0.001105,-0.032186
1772335442.537010,584.812147,-498.254502,35.445221,0.264587,0.963851,0.000942,-0.031372
1772335442.564011,584.572645,-498.393479,35.429802,0.264426,0.963917,0.000833,-0.030697
1772335442.585011,584.386365,-498.501450,35.417599,0.264301,0.963971,0.000680,-0.030080
1772335442.615012,584.120252,-498.655503,35.399891,0.264123,0.964037,0.000595,-0.029532
1772335442.645012,583.854505,-498.809312,35.381855,0.263948,0.964106,0.000511,-0.028830
1772335442.675013,583.589002,-498.962815,35.363548,0.263774,0.964177,0.000393,-0.028037
1772335442.702014,583.350049,-499.100755,35.346836,0.263619,0.964238,0.000312,-0.027396
1772335442.723014,583.164258,-499.207932,35.333660,0.263499,0.964289,0.000222,-0.026732
1772335442.753015,582.899366,-499.360795,35.314613,0.263329,0.964351,0.000199,-0.026166
1772335442.783015,582.634473,-499.513383,35.295292,0.263161,0.964414,0.000126,-0.025539
1772335442.813016,582.369886,-499.665666,35.275730,0.262994,0.964479,0.000061,-0.024770
1772335442.843017,582.105604,-499.817704,35.255955,0.262830,0.964543,0.000024,-0.024039
1772335442.873017,581.841382,-499.969468,35.235947,0.262667,0.964607,-0.000089,-0.023238
1772335442.903018,581.577711,-500.120957,35.215675,0.262507,0.964671,-0.000157,-0.022376
1772335442.933019,581.314039,-500.272142,35.195145,0.262347,0.964733,-0.000252,-0.021529
1772335442.963019,581.050916,-500.423051,35.174351,0.262190,0.964793,-0.000313,-0.020735
1772335442.990020,580.814161,-500.558610,35.155403,0.262050,0.964849,-0.000416,-0.019898
1772335443.011020,580.630323,-500.663926,35.140530,0.261942,0.964888,-0.000464,-0.019425
1772335443.032021,580.446607,-500.769029,35.125530,0.261836,0.964928,-0.000460,-0.018869
1772335443.062021,580.184339,-500.918962,35.103901,0.261683,0.964984,-0.000594,-0.018091
1772335443.092022,579.922498,-501.068589,35.082062,0.261535,0.965041,-0.000612,-0.017198
1772335443.122023,579.661024,-501.217912,35.060020,0.261386,0.965094,-0.000762,-0.016421
1772335443.152023,579.399793,-501.366929,35.037758,0.261240,0.965149,-0.000816,-0.015503
1772335443.182024,579.139112,-501.515611,35.015270,0.261094,0.965201,-0.000979,-0.014666
1772335443.206024,578.930677,-501.634324,34.997112,0.260980,0.965244,-0.001039,-0.013880
1772335443.230025,578.722669,-501.752824,34.978828,0.260866,0.965283,-0.001141,-0.013320
1772335443.251025,578.540723,-501.856370,34.962719,0.260767,0.965317,-0.001217,-0.012706
1772335443.272026,578.359144,-501.959764,34.946503,0.260668,0.965352,-0.001314,-0.012088
1772335443.302027,578.099928,-502.107133,34.923172,0.260528,0.965400,-0.001464,-0.011177
1772335443.332027,577.841138,-502.254167,34.899635,0.260389,0.965449,-0.001649,-0.010193
1772335443.362028,577.582899,-502.400865,34.875870,0.260250,0.965495,-0.001826,-0.009234
1772335443.392028,577.325086,-502.547197,34.851868,0.260112,0.965541,-0.002039,-0.008269
1772335443.422029,577.067701,-502.693193,34.827690,0.259976,0.965582,-0.002177,-0.007674
1772335443.452030,576.810804,-502.838823,34.803299,0.259838,0.965627,-0.002412,-0.006541
1772335443.482030,576.554456,-502.984086,34.778732,0.259701,0.965669,-0.002657,-0.005625
1772335443.512031,576.298597,-503.128953,34.753948,0.259564,0.965711,-0.002917,-0.004583
1772335443.542032,576.043226,-503.273454,34.728935,0.259427,0.965751,-0.003174,-0.003599
1772335443.569032,575.813856,-503.403184,34.706238,0.259302,0.965786,-0.003447,-0.002679
1772335443.590033,575.635694,-503.503862,34.688465,0.259206,0.965813,-0.003636,-0.002084
1772335443.611033,575.457960,-503.604356,34.670578,0.259109,0.965839,-0.003839,-0.001468
1772335443.641034,575.204420,-503.747575,34.644859,0.258969,0.965877,-0.004134,-0.000498
1772335443.671034,574.951429,-503.890367,34.618980,0.258829,0.965913,-0.004452,0.000411
1772335443.701035,574.699049,-504.032732,34.592926,0.258687,0.965949,-0.004765,0.001311
1772335443.731036,574.447218,-504.174699,34.566708,0.258544,0.965983,-0.005146,0.002293
1772335443.761036,574.195997,-504.316209,34.540333,0.258399,0.966017,-0.005484,0.003178
1772335443.791037,573.945387,-504.457292,34.513790,0.258252,0.966051,-0.005887,0.004166
1772335443.821038,573.695387,-504.597887,34.487087,0.258103,0.966083,-0.006288,0.005120
1772335443.848038,573.470960,-504.724077,34.462917,0.257967,0.966112,-0.006638,0.005970
1772335443.869039,573.296705,-504.821947,34.444031,0.257861,0.966136,-0.006867,0.006522
1772335443.890039,573.122816,-504.919603,34.425060,0.257754,0.966158,-0.007166,0.007049
1772335443.920040,572.874952,-505.058641,34.397850,0.257597,0.966191,-0.007531,0.007904
1772335443.950040,572.627821,-505.197252,34.370552,0.257439,0.966223,-0.007948,0.008706
1772335443.980041,572.381361,-505.335344,34.343163,0.257279,0.966255,-0.008330,0.009418
1772335444.010042,572.135572,-505.472917,34.315697,0.257114,0.966287,-0.008735,0.010264
1772335444.040042,571.890455,-505.610002,34.288158,0.256947,0.966321,-0.009104,0.010938
1772335444.070043,571.646009,-505.746568,34.260559,0.256776,0.966353,-0.009486,0.011739
1772335444.100044,571.402235,-505.882585,34.232906,0.256603,0.966386,-0.009880,0.012451
1772335444.130044,571.159193,-506.018083,34.205204,0.256427,0.966420,-0.010272,0.013152
1772335444.160045,570.916883,-506.153032,34.177467,0.256247,0.966454,-0.010635,0.013802
1772335444.190045,570.675306,-506.287432,34.149696,0.256063,0.966489,-0.011018,0.014506
1772335444.220046,570.434461,-506.421251,34.121925,0.255877,0.966525,-0.011369,0.015065
1772335444.247047,570.218336,-506.541216,34.096931,0.255704,0.966556,-0.011705,0.015724
1772335444.277047,569.978895,-506.673998,34.069160,0.255511,0.966594,-0.012044,0.016273
1772335444.307048,569.740126,-506.806169,34.041389,0.255317,0.966635,-0.012350,0.016689
1772335444.337049,569.502211,-506.937792,34.013653,0.255115,0.966672,-0.012697,0.017334
1772335444.367049,569.265028,-507.068804,33.985992,0.254911,0.966713,-0.012987,0.017844
1772335444.397050,569.028578,-507.199205,33.958405,0.254701,0.966751,-0.013345,0.018497
1772335444.427051,568.792860,-507.328997,33.930870,0.254491,0.966794,-0.013619,0.018931
1772335444.457051,568.557997,-507.458177,33.903374,0.254277,0.966837,-0.013880,0.019406
1772335444.487052,568.323866,-507.586748,33.875950,0.254059,0.966882,-0.014130,0.019849
1772335444.517052,568.090528,-507.714708,33.848618,0.253839,0.966928,-0.014360,0.020261
1772335444.547053,567.857985,-507.842058,33.821426,0.253614,0.966972,-0.014617,0.020763
1772335444.577054,567.626234,-507.968798,33.794365,0.253384,0.967017,-0.014852,0.021313
1772335444.607054,567.395277,-508.094927,33.767437,0.253151,0.967061,-0.015064,0.021908
1772335444.637055,567.165052,-508.220385,33.740601,0.252916,0.967108,-0.015266,0.022431
1772335444.667056,566.935743,-508.345232,33.713867,0.252676,0.967152,-0.015477,0.023065
1772335444.694056,566.729994,-508.457048,33.689892,0.252461,0.967195,-0.015639,0.023520
1772335444.724057,566.502089,-508.580675,33.663357,0.252215,0.967238,-0.015820,0.024242
1772335444.754057,566.275099,-508.703661,33.636929,0.251968,0.967284,-0.015971,0.024883
1772335444.781058,566.071486,-508.813799,33.613205,0.251746,0.967327,-0.016074,0.025374
1772335444.811059,565.846022,-508.935534,33.586914,0.251497,0.967376,-0.016197,0.025908
1772335444.841059,565.621351,-509.056627,33.560692,0.251251,0.967430,-0.016243,0.026232
1772335444.871060,565.397596,-509.177080,33.534588,0.251000,0.967480,-0.016291,0.026742
1772335444.901061,565.174635,-509.296862,33.508667,0.250747,0.967530,-0.016324,0.027291
1772335444.931061,564.952528,-509.415972,33.482922,0.250493,0.967580,-0.016325,0.027836
1772335444.961062,564.731276,-509.534441,33.457333,0.250236,0.967626,-0.016368,0.028528
1772335444.991063,564.510878,-509.652270,33.431889,0.249981,0.967674,-0.016366,0.029129
1772335445.021063,564.291395,-509.769427,33.406551,0.249724,0.967719,-0.016363,0.029829
1772335445.051064,564.072706,-509.885943,33.381336,0.249469,0.967765,-0.016354,0.030488
1772335445.081064,563.854994,-510.001787,33.356243,0.249212,0.967808,-0.016324,0.031223
1772335445.111065,563.638075,-510.116961,33.331249,0.248959,0.967853,-0.016280,0.031848
1772335445.141066,563.422194,-510.231493,33.306362,0.248705,0.967894,-0.016223,0.032618
1772335445.171066,563.207106,-510.345354,33.281597,0.248455,0.967937,-0.016151,0.033282
1772335445.201067,562.992994,-510.458575,33.256935,0.248204,0.967977,-0.016046,0.034037
1772335445.231068,562.779738,-510.571154,33.232391,0.247956,0.968016,-0.015949,0.034761
1772335445.261068,562.567518,-510.683062,33.207966,0.247709,0.968051,-0.015825,0.035581
1772335445.291069,562.356154,-510.794329,33.183640,0.247470,0.968092,-0.015680,0.036198
1772335445.321069,562.145827,-510.904925,33.159409,0.247231,0.968128,-0.015513,0.036952
1772335445.351070,561.936415,-511.014880,33.135300,0.246997,0.968164,-0.015335,0.037617
1772335445.381071,561.727980,-511.124194,33.111317,0.246766,0.968198,-0.015139,0.038354
1772335445.411072,561.520582,-511.232867,33.087460,0.246540,0.968230,-0.014943,0.039047
1772335445.441072,561.314161,-511.340868,33.063740,0.246317,0.968260,-0.014715,0.039805
1772335445.471073,561.108717,-511.448260,33.040146,0.246101,0.968292,-0.014485,0.040443
1772335445.501073,560.904249,-511.555010,33.016674,0.245889,0.968318,-0.014247,0.041171
1772335445.531074,560.700880,-511.661120,32.993347,0.245685,0.968346,-0.014016,0.041825
1772335445.561075,560.498549,-511.766619,32.970154,0.245486,0.968371,-0.013769,0.042491
1772335445.591075,560.297255,-511.871508,32.947098,0.245294,0.968395,-0.013520,0.043125
1772335445.621076,560.096937,-511.975756,32.924221,0.245105,0.968411,-0.013275,0.043905
1772335445.648077,559.917616,-512.069109,32.903770,0.244944,0.968430,-0.013034,0.044441
1772335445.678077,559.719374,-512.172198,32.881165,0.244772,0.968450,-0.012769,0.045038
1772335445.708078,559.522230,-512.274676,32.858688,0.244607,0.968468,-0.012479,0.045625
1772335445.738078,559.326124,-512.376544,32.836361,0.244452,0.968488,-0.012219,0.046100
1772335445.768079,559.131117,-512.477801,32.814255,0.244297,0.968495,-0.011920,0.046843
1772335445.798080,558.937269,-512.578448,32.792355,0.244159,0.968508,-0.011694,0.047353
1772335445.828080,558.744520,-512.678545,32.770649,0.244020,0.968511,-0.011404,0.048072
1772335445.858081,558.552870,-512.778033,32.749146,0.243894,0.968513,-0.011188,0.048716
1772335445.888082,558.362379,-512.876910,32.727856,0.243772,0.968508,-0.010930,0.049477
1772335445.918082,558.172987,-512.975176,32.706745,0.243665,0.968506,-0.010751,0.050085
1772335445.948083,557.984755,-513.072894,32.685848,0.243556,0.968491,-0.010496,0.050951
1772335445.978084,557.797682,-513.170001,32.665154,0.243466,0.968481,-0.010359,0.051597
1772335446.008084,557.611830,-513.266558,32.644669,0.243376,0.968460,-0.010134,0.052454
1772335446.038085,557.427077,-513.362567,32.624401,0.243299,0.968437,-0.010004,0.053245
1772335446.068085,557.243544,-513.457965,32.604370,0.243228,0.968404,-0.009885,0.054188
1772335446.098086,557.061232,-513.552813,32.584534,0.243167,0.968380,-0.009715,0.054917
1772335446.128087,556.880141,-513.647112,32.564919,0.243115,0.968338,-0.009663,0.055896
1772335446.158087,556.700270,-513.740801,32.545521,0.243070,0.968304,-0.009516,0.056688
1772335446.188088,556.521620,-513.833941,32.526360,0.243034,0.968254,-0.009497,0.057687
1772335446.218089,556.344252,-513.926531,32.507420,0.243007,0.968211,-0.009406,0.058541
1772335446.257090,556.115614,-514.045977,32.483109,0.242984,0.968148,-0.009334,0.059676
1772335446.296090,555.889113,-514.164508,32.459213,0.242979,0.968078,-0.009329,0.060818
1772335446.335091,555.664809,-514.282061,32.435772,0.242985,0.967998,-0.009341,0.062049
1772335446.377092,555.425734,-514.407428,32.410992,0.243007,0.967913,-0.009349,0.063279
1772335446.416093,555.206129,-514.522906,32.388477,0.243039,0.967817,-0.009401,0.064614
1772335446.455094,554.988783,-514.637408,32.366413,0.243093,0.967729,-0.009534,0.065685
1772335446.497095,554.757338,-514.759539,32.343185,0.243157,0.967613,-0.009667,0.067128
1772335446.536095,554.544814,-514.871905,32.322105,0.243232,0.967511,-0.009788,0.068300
1772335446.575096,554.334670,-514.983294,32.301514,0.243321,0.967399,-0.009987,0.069524
